@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute Class {'1','2','3'}
@data
-0.139818193308845,-0.715971714845749,-1.44732866858137,-1.35271876819422,-1.35271876819422,-0.765497970576756,-0.195246153160238,-1.29102263574501,1.51303926460585,-0.943740223678649,1.80978034792615,-1.02458414537995,-0.630298036906388,-0.0575980902932706,-0.272153980991395,-0.166337861501432,-1.06896473823028,-2.12229251895754,-0.702858562267797,-0.459645548437555,-1.06441368173503,0.153723734760302,-1.18057625869253,1.86447386579552,1.11449713884857,-0.469999569133172,-0.610702864643322,-0.157116723656628,-0.199460846042776,-0.187639020262665,-0.431289585295065,-0.367599295636669,-0.230727454443704,5.48665779562227,-0.318530466338323,'2'
1.30562185441787,-0.978536813252468,-1.15218723163829,-0.132879469878018,-0.132879469878018,0.356242822872286,-0.195246153160238,0.114768640331892,-1.74480785800667,0.86570982801828,-0.534652783670771,0.39603199636843,0.168809600058212,-0.0575980902932706,-0.272153980991395,1.52582999877275,-0.86594027465567,1.89055898396791,0.652574308781334,0.954031748791902,0.216376113861324,0.0896418941864649,0.132067561780229,-0.237129710261335,-0.52205799356196,-0.469999569133172,-0.610702864643322,-0.157116723656628,-0.199460846042776,-0.187639020262665,2.317531988453,-0.367599295636669,-0.230727454443704,-0.182174184620271,-0.318530466338323,'1'
1.30562185441787,-0.786361507184572,-0.994420718072347,-0.031226195018334,-0.031226195018334,-0.204627573852236,-0.195246153160238,0.466216459351119,-1.8029836994819,0.86570982801828,-0.534652783670771,0.928763049524073,0.168809600058212,-0.0575980902932706,-0.272153980991395,1.52582999877275,-0.86594027465567,1.89055898396791,0.313716091019052,0.954031748791902,0.216376113861324,0.0255600536126272,-0.00610547195374568,-0.202677192621059,-0.52205799356196,-0.469999569133172,-0.610702864643322,-0.157116723656628,-0.199460846042776,-0.187639020262665,2.317531988453,-0.367599295636669,-0.230727454443704,-0.182174184620271,-0.318530466338323,'1'
1.30562185441787,-0.524913707068945,-0.55117194186328,0.0704270798413501,0.0704270798413501,-0.204627573852236,-0.195246153160238,0.817664278370344,-1.8029836994819,1.20498171271145,-0.534652783670771,2.63350241962213,0.168809600058212,-0.0575980902932706,-0.272153980991395,1.19252420811268,-1.37350143359218,0.33000562171913,2.34686539759274,-0.459645548437555,-0.0275838472046469,-0.0385217869612106,-0.0751919888207332,-0.202677192621059,1.11449713884857,-0.469999569133172,-0.610702864643322,-0.157116723656628,-0.199460846042776,-0.187639020262665,2.317531988453,-0.367599295636669,-0.230727454443704,-0.182174184620271,-0.318530466338323,'1'
1.30562185441787,-0.388603315555669,-0.599467813363057,-0.132879469878018,-0.132879469878018,0.356242822872286,-0.195246153160238,0.466216459351119,-1.8029836994819,1.20498171271145,-0.534652783670771,2.08301366469463,-0.630298036906388,-0.0575980902932706,-0.272153980991395,1.19252420811268,-1.37350143359218,0.33000562171913,1.66914896206818,-0.459645548437555,-0.0275838472046469,0.0896418941864649,-0.00610547195374568,-0.271582227901611,1.11449713884857,-0.469999569133172,1.6366836772441,-0.157116723656628,-0.199460846042776,-0.187639020262665,-0.431289585295065,-0.367599295636669,-0.230727454443704,-0.182174184620271,-0.318530466338323,'1'
1.30562185441787,-0.98412330470793,-0.807676681606542,0.0704270798413501,0.0704270798413501,-0.485062772214496,-0.195246153160238,2.22345555444725,-1.22122528472966,5.16315370079848,-0.534652783670771,-1.45076898790447,2.96568632943431,-0.0575980902932706,4.02544171884288,2.03860813824977,-1.47501366537949,2.0020270812714,0.313716091019052,3.78138634325082,-3.74797325346071,-1.76873148245483,-2.14778749483036,5.20636807690233,-0.52205799356196,-0.469999569133172,-0.610702864643322,-0.157116723656628,-0.199460846042776,-0.187639020262665,-0.431289585295065,-0.367599295636669,4.33206968203179,-0.182174184620271,-0.318530466338323,'3'
1.30562185441787,-0.715971714845749,-0.807676681606542,0.0704270798413501,0.0704270798413501,-0.485062772214496,-0.195246153160238,1.87200773542802,-1.046697760304,5.61551621372272,-0.534652783670771,-1.45076898790447,1.76702487398741,-0.0575980902932706,4.02544171884288,2.03860813824977,-1.47501366537949,2.0020270812714,0.652574308781334,3.78138634325082,-4.05292320479317,-1.76873148245483,-2.21687401169734,6.75673137071477,-0.52205799356196,-0.469999569133172,-0.610702864643322,-0.157116723656628,-0.199460846042776,-0.187639020262665,-0.431289585295065,-0.367599295636669,4.33206968203179,-0.182174184620271,-0.318530466338323,'3'
0.320094549149655,-0.9148508106602,-1.10174487696074,-1.14941221847486,-1.14941221847486,-0.765497970576756,-0.195246153160238,-1.29102263574501,2.0947976793581,-0.943740223678649,-0.207522579261898,1.31943248850487,-0.630298036906388,-0.0575980902932706,-0.272153980991395,-0.0637822336060271,-1.06896473823028,-1.89935632435056,-1.38057499779237,-0.459645548437555,-0.942433701202038,-0.807503873847263,-1.04240322495856,-0.547202369023823,1.11449713884857,-0.469999569133172,-0.610702864643322,-0.157116723656628,-0.199460846042776,-0.187639020262665,-0.431289585295065,-0.367599295636669,-0.230727454443704,5.48665779562227,-0.318530466338323,'3'
0.320094549149655,-0.85004750977684,-0.994420718072347,-1.14941221847486,-1.14941221847486,-0.765497970576756,-0.195246153160238,-0.939574816725785,2.15297352083331,-0.943740223678649,-0.262044279996711,0.964278453067782,-0.630298036906388,-0.0575980902932706,-0.272153980991395,-0.0637822336060271,-1.06896473823028,-1.89935632435056,-1.38057499779237,-0.459645548437555,-0.942433701202038,-0.807503873847263,-1.04240322495856,-0.547202369023823,1.11449713884857,-0.469999569133172,-0.610702864643322,-0.157116723656628,-0.199460846042776,-0.187639020262665,-0.431289585295065,-0.367599295636669,-0.230727454443704,5.48665779562227,-0.318530466338323,'3'
0.320094549149655,-0.781892314020202,-0.55117194186328,-1.14941221847486,-1.14941221847486,-0.765497970576756,-0.195246153160238,-0.236679178687334,2.26932520378377,-1.16992148014077,-0.207522579261898,0.43154739991214,-0.630298036906388,-0.0575980902932706,-0.272153980991395,-0.0637822336060271,-1.06896473823028,-1.89935632435056,-1.04171678003008,-0.459645548437555,-0.942433701202038,-0.807503873847263,-1.04240322495856,-0.616107404304375,1.11449713884857,-0.469999569133172,-0.610702864643322,-0.157116723656628,-0.199460846042776,-0.187639020262665,-0.431289585295065,-0.367599295636669,-0.230727454443704,5.48665779562227,-0.318530466338323,'3'
