@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute Class {'1','2','3','4'}
@data
-0.73453369602635,-1.38079837471691,-0.167067918146358,-0.164177275825779,-0.985063654954677,1.31341820660624,1.57610184792748,-0.32835455165156,-0.525367282642495,'1'
-0.951994329718362,-1.28087843719432,-0.239109525560599,-0.262683641321248,-1.54326639276233,0.131341820660624,-1.57610184792749,-0.295519096486403,-0.853721834294055,'1'
-0.335855867590996,1.35034658423384,-0.527275955217562,1.41192457210171,-1.37908911693655,-0.623873648137963,0.72238001363343,0.558202737807651,0.459696372312183,'1'
0.678960422971725,0.417760500689681,-0.239109525560599,1.6417727582578,-8.72021272231122e-18,-1.18207638594562,0.853721834294054,0.820886379128898,0.886557289459211,'1'
-0.372099306539665,0.351147209007955,-0.815442384874525,1.67460821342295,0.55820273780765,1.64177275825779,1.01789911011983,1.47759548243201,0.0985063654954677,'1'
-0.190882111796321,-0.781278749581383,0.157119315217725,1.24774729627592,0.853721834294054,-0.0656709103303118,-1.37908911693655,0.985063654954678,0.164177275825779,'1'
-0.299612428642327,-0.947811978785697,1.45386824867406,1.14924093078046,1.4119245721017,0.394025461981871,-1.34625366177139,0.919392744624366,0.229848186156091,'1'
-0.879507451821025,-0.0485325410823998,0.193140118924846,0.755215468798586,-0.591038192972807,1.44476002726686,-0.820886379128898,0.361190006816715,-0.492531827477339,'1'
0.715203861920394,-1.08103856214915,-0.419213544096201,-0.0656709103303119,-0.820886379128898,0.788050923963742,-0.262683641321247,-1.54326639276233,0.820886379128899,'1'
-0.0096649170529783,-0.181759124445852,-0.275130329267719,1.47759548243201,1.54326639276233,-0.394025461981871,-1.01789911011984,1.21491184111077,0.361190006816715,'1'
0.606473545074388,-0.148452478604989,-0.635338366338923,-0.788050923963742,-1.18207638594562,-1.01789911011984,-0.197012730990936,1.67460821342296,0.919392744624366,'1'
1.54880295773977,1.25042664671125,0.62538976341029,0.164177275825779,0.328354551651559,1.01789911011983,0.032835455165156,-0.853721834294054,-1.08357002045014,'1'
0.316526033485039,0.18461397980364,-1.60790006643117,1.54326639276233,0.295519096486403,-1.37908911693655,-0.164177275825779,1.1164054756153,0.72238001363343,'1'
0.751447300869062,1.11720006334779,0.229160922631967,0.492531827477339,0.72238001363343,-1.21491184111077,-0.525367282642495,-0.131341820660624,-1.1164054756153,'1'
1.07763825140708,0.317840563167092,-1.35575444048133,-1.05073456528499,1.47759548243202,0.492531827477339,-1.24774729627593,1.64177275825779,-1.4119245721017,'1'
-1.31442871920504,1.08389341750694,1.05763940789574,0.72238001363343,0.985063654954678,1.57610184792749,0.459696372312183,-0.755215468798586,-0.558202737807652,'1'
-1.0244812076157,0.684213667416584,0.949576996774374,0.197012730990936,0.16417727582578,0.295519096486404,0.328354551651559,-1.14924093078046,-0.295519096486403,'1'
1.18636856825309,-0.648052166217932,0.55334815599605,1.18207638594562,-1.24774729627593,-0.820886379128898,0.558202737807651,1.18207638594561,1.24774729627592,'1'
-0.299612428642327,-1.68055818728468,1.02161860418862,1.70744366858811,-0.558202737807651,0.262683641321248,-0.0656709103303118,1.51043093759717,-0.328354551651559,'1'
0.570230106125719,1.3836532300747,0.697431370824532,-0.426860917147027,0.229848186156091,0.558202737807651,-1.05073456528499,-1.51043093759717,0.492531827477339,'1'
